Ticket_ID,Issue_Category,Priority,Status,Created_Date,Resolved_Date,SLA_Hours,Assigned_Agent,Department,User_Rating,Branch,Resolution_Time_Hours,SLA_Status,Agent_Id,Agent_Name,,
TKT-107653,Software Bug,High,In Progress,01-01-2023,10-01-2023,24,AGN-156,Support,3,Chennai,5.710000491,Met,AGN-156,Ravi,,Agent_12
TKT-108787,Performance Issue,Low,Resolved,25-08-2023,26-08-2023,24,AGN-195,Support,5,Chennai,39.00275269,Breached,AGN-195,Priya,,Agent_19
TKT-101986,Software Bug,High,In Progress,20-06-2023,24-06-2023,24,AGN-200,Support,3,Chennai,43.15075796,Breached,AGN-200,Ravi,,Agent_7
TKT-101074,Network Issue,Critical,In Progress,08-03-2023,11-03-2023,24,AGN-102,IT,5,Chennai,55.70506779,Breached,AGN-102,Neha,,Agent_7
TKT-104305,Hardware Failure,Low,Open,21-07-2023,26-07-2023,24,AGN-156,Support,3,Chennai,61.93392815,Breached,AGN-156,Arjun,,Agent_8
TKT-103007,Performance Issue,Critical,Resolved,26-09-2023,04-10-2023,24,AGN-204,Finance,5,Chennai,15.12171747,Met,AGN-204,Ravi,,Agent_14
TKT-100969,Login Issue,Critical,In Progress,01-12-2023,01-12-2023,24,AGN-126,Operations,5,Chennai,15.4602692,Met,AGN-126,Sneha,,Agent_20
TKT-108772,System Crash,Critical,Open,18-07-2023,23-07-2023,24,AGN-130,Operations,1,Chennai,69.88298556,Breached,AGN-130,Priya,,Agent_3
TKT-102824,Email Problem,Medium,In Progress,01-07-2023,08-07-2023,24,AGN-192,Finance,2,Chennai,60.44027827,Breached,AGN-192,Priya,,Agent_17
TKT-101211,Software Bug,High,In Progress,26-12-2023,29-12-2023,24,AGN-159,Operations,3,Chennai,64.97993721,Breached,AGN-159,Manoj,,Agent_12
TKT-100229,System Crash,Low,Open,08-04-2023,14-04-2023,24,AGN-195,Operations,2,Chennai,10.13655238,Met,AGN-195,Ravi,,Agent_12
TKT-104284,Performance Issue,Medium,Open,16-10-2023,18-10-2023,24,AGN-115,Support,1,Chennai,65.87975649,Breached,AGN-115,Priya,,Agent_3
TKT-103185,Network Issue,High,Open,17-03-2023,19-03-2023,24,AGN-113,Operations,4,Chennai,62.64217461,Breached,AGN-113,Ravi,,Agent_10
TKT-100501,Hardware Failure,Low,In Progress,15-09-2023,21-09-2023,24,AGN-199,Support,2,Chennai,51.91017213,Breached,AGN-199,Neha,,Agent_14
TKT-100048,System Crash,Low,In Progress,30-03-2023,02-04-2023,24,AGN-112,Finance,5,Chennai,57.43226982,Breached,AGN-112,Arjun,,Agent_14
TKT-103566,Software Bug,Low,Open,30-10-2023,04-11-2023,24,AGN-153,IT,5,Chennai,11.02161759,Met,AGN-153,Ravi,,Agent_2
TKT-103055,Software Bug,High,In Progress,21-11-2023,26-11-2023,24,AGN-152,Finance,3,Chennai,53.85563223,Breached,AGN-152,Sneha,,Agent_12
TKT-108880,Email Problem,Low,Open,23-12-2023,26-12-2023,24,AGN-165,Support,4,Chennai,2.387507069,Met,AGN-165,Priya,,Agent_19
TKT-100386,Login Issue,High,In Progress,22-05-2023,30-05-2023,24,AGN-111,HR,3,Chennai,18.52490259,Met,AGN-111,Priya,,Agent_15
TKT-100969,Login Issue,Critical,In Progress,01-12-2023,01-12-2023,24,AGN-149,Operations,5,Chennai,1.216137138,Met,AGN-149,Manoj,,Agent_20
TKT-109197,Email Problem,Medium,Resolved,04-10-2023,08-10-2023,24,AGN-118,Support,5,Chennai,51.24540868,Breached,AGN-118,Ravi,,Agent_7
TKT-105820,Performance Issue,Low,Open,06-07-2023,06-07-2023,24,AGN-120,Operations,1,Chennai,32.26278745,Breached,AGN-120,Priya,,Agent_20
TKT-103052,Software Bug,Medium,Open,25-06-2023,04-07-2023,24,AGN-195,Finance,2,Chennai,59.82865221,Breached,AGN-195,Ravi,,Agent_8
TKT-107397,Hardware Failure,Critical,In Progress,30-09-2023,05-10-2023,24,AGN-106,Finance,4,Chennai,40.52680854,Breached,AGN-106,Neha,,Agent_9
TKT-102302,System Crash,High,In Progress,20-12-2023,23-12-2023,24,AGN-197,IT,1,Chennai,53.49860488,Breached,AGN-197,Arjun,,Agent_7
TKT-102283,Login Issue,Medium,In Progress,09-06-2023,14-06-2023,24,AGN-110,IT,5,Chennai,10.5874831,Met,AGN-110,Ravi,,Agent_20
TKT-109799,Login Issue,Low,Open,22-05-2023,25-05-2023,24,AGN-115,Operations,5,Chennai,10.10398072,Met,AGN-115,Sneha,,Agent_20
TKT-104366,Login Issue,Low,In Progress,22-12-2023,31-12-2023,24,AGN-145,Finance,4,Chennai,55.53764713,Breached,AGN-145,Priya,,Agent_3
TKT-100122,Network Issue,Low,Open,02-08-2023,08-08-2023,24,AGN-105,IT,2,Chennai,12.39881463,Met,AGN-105,Priya,,Agent_4
TKT-106799,Login Issue,Critical,Open,30-05-2023,07-06-2023,24,AGN-131,IT,2,Chennai,66.17960162,Breached,AGN-131,Manoj,,Agent_17
TKT-109472,Hardware Failure,Medium,Resolved,12-06-2023,19-06-2023,24,AGN-189,Operations,3,Chennai,2.991467357,Met,AGN-189,Ravi,,Agent_3
TKT-103727,Hardware Failure,Medium,In Progress,08-10-2023,14-10-2023,24,AGN-137,Support,2,Chennai,36.02179211,Breached,AGN-137,Priya,,Agent_14
TKT-108450,Network Issue,High,Resolved,22-12-2023,28-12-2023,24,AGN-163,HR,2,Chennai,60.35537092,Breached,AGN-163,Ravi,,Agent_16
TKT-109139,Performance Issue,Low,Open,15-05-2023,15-05-2023,24,AGN-190,Finance,1,Chennai,47.96135478,Breached,AGN-190,Neha,,Agent_7
TKT-104958,Performance Issue,Medium,Resolved,27-08-2023,02-09-2023,24,AGN-158,Finance,2,Chennai,2.1379968,Met,AGN-158,Arjun,,Agent_2
TKT-100524,System Crash,Low,Resolved,03-08-2023,03-08-2023,24,AGN-119,HR,3,Chennai,18.42250599,Met,AGN-119,Ravi,,Agent_10
TKT-109079,Network Issue,Low,Resolved,28-11-2023,03-12-2023,24,AGN-158,Finance,3,Chennai,60.09945269,Breached,AGN-158,Sneha,,Agent_3
TKT-108399,Software Bug,High,In Progress,12-01-2023,18-01-2023,24,AGN-171,Support,1,Chennai,29.66054828,Breached,AGN-171,Priya,,Agent_9
TKT-100148,Software Bug,Medium,Resolved,20-06-2023,23-06-2023,24,AGN-191,HR,3,Chennai,16.51715233,Met,AGN-191,Priya,,Agent_5
TKT-108001,Login Issue,Critical,Resolved,25-01-2023,26-01-2023,24,AGN-191,HR,4,Chennai,54.40015357,Breached,AGN-191,Manoj,,Agent_11
TKT-100437,System Crash,Medium,Open,12-12-2023,13-12-2023,24,AGN-131,Operations,1,Chennai,17.03845524,Met,AGN-131,Ravi,,Agent_16
TKT-103749,Email Problem,Medium,Open,29-07-2023,31-07-2023,24,AGN-106,HR,1,Chennai,69.73852544,Breached,AGN-106,Priya,,Agent_15
TKT-108186,Network Issue,Critical,In Progress,28-12-2023,31-12-2023,24,AGN-112,IT,5,Chennai,28.98752346,Breached,AGN-112,Ravi,,Agent_2
TKT-104453,Hardware Failure,Medium,In Progress,25-02-2023,05-03-2023,24,AGN-138,Support,4,Chennai,63.85552044,Breached,AGN-138,Neha,,Agent_10
TKT-105336,Software Bug,High,Resolved,18-05-2023,23-05-2023,24,AGN-185,Finance,2,Chennai,30.58881721,Breached,AGN-185,Arjun,,Agent_5
TKT-104551,Software Bug,Medium,Resolved,28-03-2023,01-04-2023,24,AGN-156,IT,5,Chennai,69.41141986,Breached,AGN-156,Ravi,,Agent_11
TKT-102823,Performance Issue,Medium,Open,24-10-2023,29-10-2023,24,AGN-160,IT,4,Chennai,57.36271844,Breached,AGN-160,Sneha,,Agent_2
TKT-105728,System Crash,High,In Progress,12-01-2023,17-01-2023,24,AGN-132,HR,4,Chennai,59.25080061,Breached,AGN-132,Priya,,Agent_2
TKT-108677,Network Issue,Critical,Open,24-04-2023,25-04-2023,24,AGN-158,HR,1,Chennai,69.08714051,Breached,AGN-158,Priya,,Agent_13
TKT-108391,Hardware Failure,Critical,In Progress,01-05-2023,06-05-2023,24,AGN-110,Support,3,Chennai,55.36203315,Breached,AGN-110,Manoj,,Agent_8
TKT-101982,Login Issue,Critical,In Progress,14-09-2023,16-09-2023,24,AGN-113,HR,2,Chennai,56.47748436,Breached,AGN-113,Ravi,,Agent_16
TKT-106996,Email Problem,High,In Progress,02-12-2023,06-12-2023,24,AGN-147,Finance,3,Chennai,7.097704942,Met,AGN-147,Priya,,Agent_1
TKT-109663,Software Bug,High,Resolved,10-05-2023,13-05-2023,24,AGN-184,IT,2,Chennai,37.96878965,Breached,AGN-184,Ravi,,Agent_13
TKT-102311,Email Problem,Critical,Open,30-10-2023,05-11-2023,24,AGN-123,HR,5,Chennai,56.76583994,Breached,AGN-123,Neha,,Agent_19
TKT-107225,Login Issue,Critical,Resolved,19-05-2023,25-05-2023,24,AGN-172,Support,5,Chennai,50.8131783,Breached,AGN-172,Arjun,,Agent_17
TKT-109713,Hardware Failure,Critical,In Progress,09-03-2023,10-03-2023,24,AGN-144,Support,2,Chennai,33.54831292,Breached,AGN-144,Ravi,,Agent_12
TKT-100604,Email Problem,Low,Resolved,18-08-2023,26-08-2023,24,AGN-173,Operations,3,Chennai,62.83735373,Breached,AGN-173,Sneha,,Agent_9
TKT-108175,Login Issue,Medium,Resolved,15-12-2023,23-12-2023,24,AGN-111,Finance,4,Chennai,35.20014547,Breached,AGN-111,Priya,,Agent_13
TKT-105785,Software Bug,High,In Progress,15-01-2023,23-01-2023,24,AGN-132,HR,3,Chennai,37.716785,Breached,AGN-132,Priya,,Agent_1
TKT-109609,System Crash,Critical,Open,10-01-2023,11-01-2023,24,AGN-154,HR,2,Chennai,70.37599572,Breached,AGN-154,Manoj,,Agent_6
TKT-104597,Network Issue,High,Resolved,21-05-2023,25-05-2023,24,AGN-183,IT,5,Chennai,17.83025228,Met,AGN-183,Ravi,,Agent_7
TKT-107759,Email Problem,Medium,In Progress,13-01-2023,14-01-2023,24,AGN-151,Operations,3,Chennai,65.87016425,Breached,AGN-151,Priya,,Agent_18
TKT-107532,Hardware Failure,Critical,In Progress,15-08-2023,17-08-2023,24,AGN-136,Operations,4,Chennai,9.430307017,Met,AGN-136,Ravi,,Agent_8
TKT-108740,Email Problem,Medium,Open,25-08-2023,27-08-2023,24,AGN-145,Finance,3,Chennai,69.00750551,Breached,AGN-145,Neha,,Agent_13
TKT-100838,Hardware Failure,Low,Open,02-03-2023,08-03-2023,24,AGN-142,IT,3,Chennai,63.4412044,Breached,AGN-142,Arjun,,Agent_9
TKT-103815,Software Bug,High,In Progress,06-12-2023,10-12-2023,24,AGN-111,Operations,3,Chennai,35.0613853,Breached,AGN-111,Ravi,,Agent_18
TKT-100847,System Crash,Medium,Open,22-11-2023,27-11-2023,24,AGN-137,Finance,4,Chennai,34.14350658,Breached,AGN-137,Sneha,,Agent_9
TKT-104709,Performance Issue,Low,Resolved,26-07-2023,29-07-2023,24,AGN-168,Support,5,Chennai,62.45253283,Breached,AGN-168,Priya,,Agent_19
TKT-104507,Software Bug,Low,Open,15-07-2023,15-07-2023,24,AGN-110,IT,3,Chennai,46.45310724,Breached,AGN-110,Priya,,Agent_18
TKT-106575,Login Issue,High,Open,13-11-2023,14-11-2023,24,AGN-108,HR,2,Chennai,71.58144672,Breached,AGN-108,Manoj,,Agent_19
TKT-104773,Performance Issue,Medium,Resolved,22-06-2023,23-06-2023,24,AGN-121,Operations,4,Chennai,62.57332361,Breached,AGN-121,Ravi,,Agent_7
TKT-104468,Hardware Failure,Low,Open,02-04-2023,09-04-2023,24,AGN-195,Finance,4,Chennai,7.639188301,Met,AGN-195,Priya,,Agent_13
TKT-105192,Network Issue,Critical,Resolved,28-09-2023,29-09-2023,24,AGN-143,Operations,5,Chennai,12.2881603,Met,AGN-143,Ravi,,Agent_20
TKT-103320,Performance Issue,Low,Open,29-07-2023,30-07-2023,24,AGN-112,Operations,5,Chennai,55.14672787,Breached,AGN-112,Neha,,Agent_12
TKT-104698,Software Bug,Critical,Resolved,17-04-2023,19-04-2023,24,AGN-157,Operations,3,Chennai,40.5025928,Breached,AGN-157,Arjun,,Agent_6
TKT-104311,Performance Issue,High,Resolved,14-11-2023,19-11-2023,24,AGN-153,HR,1,Chennai,12.5507259,Met,AGN-153,Ravi,,Agent_7
TKT-103673,Email Problem,Critical,In Progress,07-05-2023,09-05-2023,24,AGN-169,IT,4,Chennai,41.19409983,Breached,AGN-169,Sneha,,Agent_5
TKT-101564,Software Bug,Critical,Open,16-02-2023,25-02-2023,24,AGN-152,HR,1,Chennai,35.58035193,Breached,AGN-152,Priya,,Agent_17
TKT-101840,Email Problem,Low,Resolved,26-12-2023,30-12-2023,24,AGN-167,Support,5,Chennai,58.50698505,Breached,AGN-167,Priya,,Agent_10
TKT-106058,Software Bug,Critical,Open,30-01-2023,01-02-2023,24,AGN-149,Operations,4,Chennai,14.69100786,Met,AGN-149,Manoj,,Agent_20
TKT-107131,Hardware Failure,Low,Open,20-05-2023,26-05-2023,24,AGN-173,Finance,1,Chennai,60.0623217,Breached,AGN-173,Ravi,,Agent_14
TKT-100726,Software Bug,Critical,Open,27-08-2023,27-08-2023,24,AGN-182,HR,4,Chennai,54.74942388,Breached,AGN-182,Priya,,Agent_11
TKT-109436,System Crash,Low,In Progress,03-06-2023,08-06-2023,24,AGN-146,Finance,5,Chennai,8.23872565,Met,AGN-146,Ravi,,Agent_8
TKT-106697,Software Bug,High,Resolved,20-03-2023,20-03-2023,24,AGN-115,Operations,4,Chennai,33.06072606,Breached,AGN-115,Neha,,Agent_17
TKT-109257,Performance Issue,Critical,In Progress,06-06-2023,12-06-2023,24,AGN-191,IT,5,Chennai,44.99269237,Breached,AGN-191,Arjun,,Agent_20
TKT-100282,Software Bug,Medium,In Progress,23-04-2023,24-04-2023,24,AGN-150,IT,3,Chennai,61.90201378,Breached,AGN-150,Ravi,,Agent_6
TKT-101081,Login Issue,Low,Resolved,19-08-2023,25-08-2023,24,AGN-116,Support,2,Chennai,7.635788331,Met,AGN-116,Sneha,,Agent_14
TKT-103885,Login Issue,High,Open,25-01-2023,30-01-2023,24,AGN-149,Operations,5,Chennai,9.976398941,Met,AGN-149,Priya,,Agent_8
TKT-102881,Software Bug,High,Resolved,06-08-2023,08-08-2023,24,AGN-137,Operations,3,Chennai,11.96152323,Met,AGN-137,Priya,,Agent_11
TKT-102970,Network Issue,High,In Progress,13-03-2023,16-03-2023,24,AGN-149,Finance,5,Chennai,3.177207577,Met,AGN-149,Manoj,,Agent_3
TKT-109344,Hardware Failure,Medium,Open,05-06-2023,07-06-2023,24,AGN-182,Support,3,Chennai,54.45333792,Breached,AGN-182,Ravi,,Agent_16
TKT-106985,Hardware Failure,Critical,In Progress,09-05-2023,16-05-2023,24,AGN-178,HR,1,Chennai,2.561180641,Met,AGN-178,Priya,,Agent_12
TKT-100947,Email Problem,High,In Progress,22-04-2023,01-05-2023,24,AGN-184,HR,4,Chennai,34.18467791,Breached,AGN-184,Ravi,,Agent_2
TKT-104760,Hardware Failure,Critical,Open,12-12-2023,17-12-2023,24,AGN-128,HR,4,Chennai,16.41550982,Met,AGN-128,Neha,,Agent_13
TKT-109909,Performance Issue,High,Resolved,07-03-2023,08-03-2023,24,AGN-178,HR,1,Chennai,62.7078005,Breached,AGN-178,Arjun,,Agent_13
TKT-100066,System Crash,Critical,In Progress,17-09-2023,17-09-2023,24,AGN-141,Operations,2,Chennai,62.37944086,Breached,AGN-141,Ravi,,Agent_14
TKT-108828,Performance Issue,Low,Resolved,09-01-2023,17-01-2023,24,AGN-119,HR,4,Chennai,50.19021078,Breached,AGN-119,Sneha,,Agent_8
TKT-108505,Hardware Failure,Critical,Resolved,18-09-2023,24-09-2023,24,AGN-112,HR,4,Chennai,29.77617307,Breached,AGN-112,Priya,,Agent_16
TKT-100564,Email Problem,High,Open,08-12-2023,12-12-2023,24,AGN-105,IT,1,Chennai,65.51098778,Breached,AGN-105,Priya,,Agent_14
TKT-109793,Hardware Failure,Low,In Progress,16-05-2023,23-05-2023,24,AGN-127,Operations,2,Chennai,18.74574296,Met,AGN-127,Manoj,,Agent_8
TKT-109017,Hardware Failure,Low,Resolved,20-08-2023,25-08-2023,24,AGN-155,IT,1,Chennai,67.14862304,Breached,AGN-155,Ravi,,Agent_5
TKT-103670,Performance Issue,Medium,In Progress,04-12-2023,07-12-2023,24,AGN-154,HR,5,Chennai,31.85025745,Breached,AGN-154,Priya,,Agent_20
TKT-109217,Login Issue,Medium,Resolved,21-05-2023,24-05-2023,24,AGN-132,IT,3,Chennai,32.12596308,Breached,AGN-132,Ravi,,Agent_7
TKT-102251,Performance Issue,High,Open,19-11-2023,19-11-2023,24,AGN-178,Operations,3,Chennai,59.99424468,Breached,AGN-178,Neha,,Agent_20
TKT-100804,Software Bug,Medium,In Progress,20-02-2023,20-02-2023,24,AGN-176,Operations,4,Chennai,46.28787705,Breached,AGN-176,Arjun,,Agent_2
TKT-104631,System Crash,High,Resolved,27-04-2023,01-05-2023,24,AGN-181,Operations,1,Chennai,6.426638603,Met,AGN-181,Ravi,,Agent_19
TKT-109583,Performance Issue,Medium,Resolved,11-03-2023,16-03-2023,24,AGN-176,HR,5,Chennai,57.39845949,Breached,AGN-176,Sneha,,Agent_14
TKT-101235,Email Problem,Critical,Resolved,15-06-2023,22-06-2023,24,AGN-148,Support,4,Chennai,15.93642933,Met,AGN-148,Priya,,Agent_5
TKT-106720,Network Issue,Low,In Progress,09-01-2023,11-01-2023,24,AGN-102,Support,2,Chennai,19.17109772,Met,AGN-102,Priya,,Agent_6
TKT-106906,System Crash,Low,In Progress,25-05-2023,27-05-2023,24,AGN-152,HR,3,Chennai,1.548699959,Met,AGN-152,Manoj,,Agent_17
TKT-106016,System Crash,Critical,Resolved,18-06-2023,26-06-2023,24,AGN-115,Finance,5,Chennai,66.20044264,Breached,AGN-115,Ravi,,Agent_3
TKT-103549,Login Issue,Medium,Resolved,02-08-2023,10-08-2023,24,AGN-106,Finance,2,Chennai,66.09702278,Breached,AGN-106,Priya,,Agent_12
TKT-107938,Login Issue,Critical,Open,15-06-2023,22-06-2023,24,AGN-130,IT,5,Chennai,67.01676681,Breached,AGN-130,Ravi,,Agent_15
TKT-104141,Network Issue,Low,In Progress,02-11-2023,02-11-2023,24,AGN-157,HR,2,Chennai,39.23234801,Breached,AGN-157,Neha,,Agent_15
TKT-106966,System Crash,High,Open,03-07-2023,05-07-2023,24,AGN-186,IT,3,Chennai,15.11049024,Met,AGN-186,Arjun,,Agent_14
TKT-109546,Hardware Failure,Low,Open,12-05-2023,18-05-2023,24,AGN-151,Finance,1,Chennai,56.67108015,Breached,AGN-151,Ravi,,Agent_10
TKT-105335,Software Bug,High,Resolved,30-08-2023,30-08-2023,24,AGN-110,IT,1,Chennai,15.54708098,Met,AGN-110,Sneha,,Agent_9
TKT-105077,Hardware Failure,Critical,In Progress,03-12-2023,11-12-2023,24,AGN-102,Support,3,Chennai,13.99554109,Met,AGN-102,Priya,,Agent_9
TKT-105611,Email Problem,High,In Progress,11-10-2023,15-10-2023,24,AGN-151,Finance,2,Chennai,8.292927638,Met,AGN-151,Priya,,Agent_7
TKT-108089,Software Bug,High,Resolved,05-02-2023,13-02-2023,24,AGN-119,Operations,1,Chennai,50.87029465,Breached,AGN-119,Manoj,,Agent_4
TKT-102892,Performance Issue,Low,Resolved,22-03-2023,24-03-2023,24,AGN-184,Operations,1,Chennai,39.94916719,Breached,AGN-184,Ravi,,Agent_6
TKT-105577,Software Bug,Medium,In Progress,18-01-2023,19-01-2023,24,AGN-130,Finance,4,Chennai,60.15856455,Breached,AGN-130,Priya,,Agent_8
TKT-103618,Hardware Failure,High,Resolved,24-12-2023,24-12-2023,24,AGN-140,HR,5,Chennai,54.61195263,Breached,AGN-140,Ravi,,Agent_8
TKT-101559,Email Problem,Critical,In Progress,16-09-2023,22-09-2023,24,AGN-154,Operations,3,Chennai,13.70232075,Met,AGN-154,Neha,,Agent_20
TKT-106683,Network Issue,Critical,In Progress,14-11-2023,20-11-2023,24,AGN-140,HR,1,Chennai,36.76150304,Breached,AGN-140,Arjun,,Agent_13
TKT-101507,System Crash,Medium,In Progress,02-09-2023,09-09-2023,24,AGN-153,Operations,3,Chennai,18.75314241,Met,AGN-153,Ravi,,Agent_7
TKT-102063,Login Issue,Medium,In Progress,30-10-2023,01-11-2023,24,AGN-180,IT,2,Chennai,53.25202391,Breached,AGN-180,Sneha,,Agent_16
TKT-103642,Email Problem,Medium,Resolved,09-11-2023,15-11-2023,24,AGN-119,IT,3,Chennai,66.18554757,Breached,AGN-119,Priya,,Agent_19
TKT-102000,System Crash,High,Resolved,05-06-2023,06-06-2023,24,AGN-147,Operations,2,Chennai,29.70157548,Breached,AGN-147,Priya,,Agent_1
TKT-101294,Network Issue,High,Resolved,14-07-2023,15-07-2023,24,AGN-185,HR,2,Chennai,65.5968412,Breached,AGN-185,Manoj,,Agent_19
TKT-104065,Email Problem,High,In Progress,16-07-2023,20-07-2023,24,AGN-174,IT,4,Chennai,67.68898284,Breached,AGN-174,Ravi,,Agent_17
TKT-108014,Network Issue,High,In Progress,22-02-2023,26-02-2023,24,AGN-120,HR,3,Chennai,37.37759267,Breached,AGN-120,Priya,,Agent_9
TKT-109945,Network Issue,High,Open,17-11-2023,19-11-2023,24,AGN-118,Support,4,Chennai,37.29000802,Breached,AGN-118,Ravi,,Agent_20
TKT-101603,Network Issue,Low,Resolved,07-02-2023,15-02-2023,24,AGN-170,IT,1,Chennai,51.9528493,Breached,AGN-170,Neha,,Agent_6
TKT-101322,Email Problem,High,Open,08-10-2023,10-10-2023,24,AGN-189,Support,5,Chennai,49.42649321,Breached,AGN-189,Arjun,,Agent_8
TKT-105956,Network Issue,Medium,Open,20-11-2023,24-11-2023,24,AGN-102,HR,4,Chennai,1.142029147,Met,AGN-102,Ravi,,Agent_16
TKT-102441,Performance Issue,Medium,In Progress,29-05-2023,07-06-2023,24,AGN-201,Operations,4,Chennai,32.82515869,Breached,AGN-201,Sneha,,Agent_11
TKT-101098,Performance Issue,Medium,In Progress,30-10-2023,02-11-2023,24,AGN-126,Support,5,Chennai,33.33554991,Breached,AGN-126,Priya,,Agent_4
TKT-105073,Software Bug,High,In Progress,11-12-2023,11-12-2023,24,AGN-151,Operations,5,Chennai,39.1349096,Breached,AGN-151,Priya,,Agent_20
TKT-109697,Software Bug,High,Resolved,19-05-2023,20-05-2023,24,AGN-183,Finance,5,Chennai,3.711415137,Met,AGN-183,Manoj,,Agent_15
TKT-109318,Hardware Failure,Medium,Resolved,10-12-2023,12-12-2023,24,AGN-112,Support,2,Chennai,9.929287823,Met,AGN-112,Ravi,,Agent_10
TKT-108488,Email Problem,Low,Resolved,27-02-2023,05-03-2023,24,AGN-192,Operations,4,Chennai,47.70793247,Breached,AGN-192,Priya,,Agent_8
TKT-103787,Network Issue,Medium,Open,22-02-2023,25-02-2023,24,AGN-136,HR,3,Chennai,63.8438384,Breached,AGN-136,Ravi,,Agent_14
TKT-102096,Software Bug,Critical,In Progress,12-04-2023,12-04-2023,24,AGN-148,Operations,1,Chennai,52.54508342,Breached,AGN-148,Neha,,Agent_7
TKT-102208,Performance Issue,Medium,In Progress,19-06-2023,25-06-2023,24,AGN-137,IT,2,Chennai,58.68727456,Breached,AGN-137,Arjun,,Agent_9
TKT-105988,Software Bug,Medium,Open,13-06-2023,21-06-2023,24,AGN-163,Support,1,Chennai,41.85616622,Breached,AGN-163,Ravi,,Agent_8
TKT-100175,Login Issue,Medium,Open,10-10-2023,19-10-2023,24,AGN-141,IT,5,Chennai,18.65715184,Met,AGN-141,Sneha,,Agent_6
TKT-107169,Hardware Failure,Critical,Open,30-08-2023,30-08-2023,24,AGN-180,Operations,4,Chennai,3.264366939,Met,AGN-180,Priya,,Agent_1
TKT-106014,Hardware Failure,Critical,In Progress,03-12-2023,12-12-2023,24,AGN-173,HR,4,Chennai,57.37008279,Breached,AGN-173,Priya,,Agent_20
TKT-101667,Network Issue,Critical,In Progress,12-01-2023,12-01-2023,24,AGN-186,Support,1,Chennai,11.36515227,Met,AGN-186,Manoj,,Agent_14
TKT-108867,Software Bug,Medium,In Progress,08-09-2023,11-09-2023,24,AGN-103,Operations,2,Chennai,8.572701743,Met,AGN-103,Ravi,,Agent_12
TKT-101823,Software Bug,Medium,Open,02-01-2023,02-01-2023,24,AGN-155,Support,4,Chennai,44.91832487,Breached,AGN-155,Priya,,Agent_8
TKT-105147,Software Bug,Low,Open,21-04-2023,30-04-2023,24,AGN-140,IT,3,Chennai,62.39976645,Breached,AGN-140,Ravi,,Agent_19
TKT-101356,Email Problem,Critical,Open,07-08-2023,13-08-2023,24,AGN-177,HR,2,Chennai,6.985929566,Met,AGN-177,Neha,,Agent_20
TKT-103072,Email Problem,Medium,Open,04-09-2023,06-09-2023,24,AGN-173,Finance,1,Chennai,2.564401198,Met,AGN-173,Arjun,,Agent_11
TKT-103259,System Crash,Critical,Resolved,10-02-2023,14-02-2023,24,AGN-194,Finance,1,Chennai,36.59986677,Breached,AGN-194,Ravi,,Agent_11
TKT-106199,Software Bug,Low,Resolved,09-07-2023,11-07-2023,24,AGN-199,IT,4,Chennai,29.12767907,Breached,AGN-199,Sneha,,Agent_19
TKT-100546,Hardware Failure,Low,In Progress,06-04-2023,09-04-2023,24,AGN-183,Support,1,Chennai,2.259931626,Met,AGN-183,Priya,,Agent_13
TKT-105231,Login Issue,Low,Open,06-01-2023,11-01-2023,24,AGN-201,Finance,1,Chennai,50.28164659,Breached,AGN-201,Priya,,Agent_12
TKT-107965,Login Issue,Medium,Resolved,12-10-2023,12-10-2023,24,AGN-181,Finance,1,Chennai,66.5628161,Breached,AGN-181,Manoj,,Agent_1
TKT-102083,Network Issue,High,In Progress,10-06-2023,17-06-2023,24,AGN-144,Support,1,Chennai,49.40143225,Breached,AGN-144,Ravi,,Agent_6
TKT-102040,Login Issue,Medium,Open,28-10-2023,02-11-2023,24,AGN-112,IT,4,Chennai,5.525031874,Met,AGN-112,Priya,,Agent_5
TKT-104534,Hardware Failure,Critical,In Progress,01-08-2023,07-08-2023,24,AGN-199,HR,4,Chennai,36.48862814,Breached,AGN-199,Ravi,,Agent_6
TKT-101752,Email Problem,Critical,Open,08-10-2023,14-10-2023,24,AGN-164,Support,3,Chennai,6.107873334,Met,AGN-164,Neha,,Agent_19
TKT-109807,Email Problem,Low,In Progress,22-02-2023,25-02-2023,24,AGN-115,HR,3,Chennai,60.23619645,Breached,AGN-115,Arjun,,Agent_4
